timestamp	packets/s	real-label
920989052 17.15		0
920989112 24.50		0
920989172 17.63		0
920989232 24.72		0
920989292 18.28		0
920989352 18.65		0
920989412 16.03		0
920989472 18.85		0
920989532 31.85		0
920989592 9.18		0
920989652 4.42		0
920989712 16.57		0
920989772 24.85		0
920989832 33.87		0
920989892 19.83		0
920989952 48.67		0
920990012 38.03		0
920990072 98.90		0
920990132 18.48		0
920990192 18.50		0
920990252 25.12		0
920990312 33.73		0
920990372 16.78		0
920990432 39.72		0
920990492 10.83		0
920990552 14.87		0
920990612 22.08		1
920990672 20.32		0
920990732 27.67		0
920990792 27.57		0
920990852 51.73		0
920990912 19.63		0
920990972 38.82		0
920991032 41.75		0
920991092 28.27		0
920991152 36.95		0
920991212 29.05		0
920991272 24.65		0
920991332 26.55		0
920991392 38.15		0
920991452 13.23		0
920991512 24.03		0
920991572 18.22		0
920991632 24.17		0
920991692 12.13		0
920991752 14.32		0
920991812 41.48		0
920991872 52.97		0
920991932 24.53		0
920991992 17.92		1
920992052 15.38		0
920992112 23.28		0
920992172 45.05		0
920992232 20.72		0
920992292 24.07		0
920992352 11.17		0
920992412 18.38		0
920992472 39.57		0
920992532 18.05		0
920992592 22.27		0
920992652 29.80		0
920992712 43.12		0
920992772 37.60		0
920992832 27.88		0
920992892 20.22		0
920992952 29.28		0
920993012 36.08		0
920993072 46.12		0
920993132 30.18		0
920993192 55.28		0
920993252 38.67		0
920993312 41.37		0
920993372 77.77		0
920993432 53.60		0
920993492 66.83		0
920993552 53.48		0
920993612 56.67		0
920993672 51.57		0
920993732 31.95		0
920993792 35.27		0
920993852 33.58		0
920993912 29.13		0
920993972 45.87		0
920994032 34.28		0
920994092 42.67		0
920994152 49.72		0
920994212 27.12		0
920994272 49.67		0
920994332 35.65		0
920994392 39.72		0
920994452 46.45		0
920994512 54.28		0
920994572 29.83		0
920994632 37.05		0
920994692 43.67		0
920994752 36.13		0
920994812 38.73		1
920994872 55.88		0
920994932 39.60		0
920994992 49.43		0
920995052 53.57		0
920995112 61.75		0
920995172 38.37		0
920995232 42.03		0
920995292 34.77		0
920995352 34.52		0
920995412 47.25		0
920995472 46.37		0
920995532 65.58		0
920995592 21.85		0
920995652 40.67		0
920995712 84.38		0
920995772 40.83		0
920995832 44.70		0
920995892 47.93		0
920995952 47.18		0
920996012 19.57		0
920996072 18.40		0
920996132 16.93		0
920996192 35.27		0
920996252 29.53		0
920996312 13.20		0
920996372 51.88		0
920996432 34.45		0
920996492 28.17		0
920996552 13.88		0
920996612 75.23		0
920996672 35.38		0
920996732 30.15		0
920996792 34.87		0
920996852 21.95		0
920996912 35.78		0
920996972 22.65		0
920997032 14.77		0
920997092 22.32		0
920997152 22.58		0
920997212 42.03		0
920997272 49.10		0
920997332 53.47		0
920997392 70.35		0
920997452 82.70		0
920997512 42.68		0
920997572 47.37		0
920997632 24.78		0
920997692 58.98		0
920997752 62.60		0
920997812 55.88		0
920997872 36.68		0
920997932 26.68		0
920997992 38.83		0
920998052 14.38		0
920998112 35.87		1
920998172 34.48		0
920998232 24.93		0
920998292 21.13		0
920998352 32.52		0
920998412 26.20		0
920998472 26.25		0
920998532 35.32		0
920998592 33.25		0
920998652 26.90		0
920998712 28.25		0
920998772 30.68		0
920998832 25.73		0
920998892 40.37		0
920998952 29.53		0
920999012 42.97		0
920999072 73.80		0
920999132 37.38		0
920999192 53.80		0
920999252 27.93		0
920999312 50.73		0
920999372 20.73		0
920999432 38.32		0
920999492 34.37		0
920999552 40.10		0
920999612 47.37		0
920999672 35.32		0
920999732 48.28		0
920999792 46.77		0
920999852 32.57		0
920999912 43.98		0
920999972 45.23		0
921000032 42.43		0
921000092 47.15		0
921000152 19.53		0
921000212 45.93		0
921000272 43.58		0
921000332 49.17		0
921000392 23.40		0
921000452 56.92		0
921000512 42.67		0
921000572 56.53		0
921000632 61.90		0
921000692 41.03		0
921000752 55.62		0
921000812 33.88		0
921000872 44.65		0
921000932 45.55		0
921000992 40.35		0
921001052 63.92		0
921001112 78.37		0
921001172 42.65		0
921001232 33.20		0
921001292 38.80		0
921001352 59.22		0
921001412 62.22		0
921001472 68.80		0
921001532 30.93		0
921001592 47.12		0
921001652 52.78		0
921001712 43.52		0
921001772 41.98		0
921001832 53.90		0
921001892 91.97		0
921001952 52.55		0
921002012 23.28		0
921002072 41.42		0
921002132 52.27		0
921002192 35.93		0
921002252 41.43		0
921002312 40.02		0
921002372 50.27		0
921002432 80.70		0
921002492 34.65		0
921002552 27.65		0
921002612 38.10		0
921002672 46.70		1
921002732 37.83		0
921002792 42.63		0
921002852 53.80		0
921002912 23.22		0
921002972 55.55		0
921003032 46.43		0
921003092 31.93		0
921003152 51.05		0
921003212 37.63		0
921003272 92.22		0
921003332 52.23		0
921003392 69.27		0
921003452 58.28		0
921003512 41.62		0
921003572 25.75		0
921003632 41.13		0
921003692 30.77		0
921003752 23.98		0
921003812 30.18		0
921003872 30.00		0
921003932 25.52		0
921003992 31.28		0
921004052 43.48		0
921004112 34.10		0
921004172 17.15		0
921004232 31.47		0
921004292 25.27		0
921004352 37.47		0
921004412 35.83		0
921004472 34.38		0
921004532 31.42		0
921004592 35.65		0
921004652 40.35		0
921004712 32.62		0
921004772 27.30		0
921004832 61.38		0
921004892 69.07		0
921004952 67.98		0
921005012 54.75		0
921005072 46.42		0
921005132 29.15		0
921005192 25.42		0
921005252 37.73		0
921005312 40.07		0
921005372 38.52		0
921005432 39.98		0
921005492 45.12		0
921005552 46.63		0
921005612 37.12		0
921005672 34.15		0
921005732 22.90		0
921005792 27.97		0
921005852 52.67		0
921005912 58.77		0
921005972 39.50		0
921006032 33.82		0
921006092 40.92		0
921006152 47.17		0
921006212 26.93		0
921006272 42.55		0
921006332 33.47		0
921006392 27.42		0
921006452 84.13		0
921006512 22.17		0
921006572 54.92		0
921006632 70.77		0
921006692 29.12		0
921006752 49.82		0
921006812 47.05		0
921006872 58.55		0
921006932 25.82		0
921006992 35.35		0
921007052 29.92		0
921007112 49.23		0
921007172 32.92		0
921007232 46.12		0
921007292 27.80		0
921007352 25.60		0
921007412 39.10		0
921007472 42.03		1
921007532 77.85		0
921007592 76.80		0
921007652 93.10		0
921007712 76.30		0
921007772 76.22		0
921007832 77.05		0
921007892 108.47		0
921007952 70.82		0
921008012 65.30		0
921008072 89.17		0
921008132 35.43		0
921008192 40.65		0
921008252 57.77		0
921008312 21.22		0
921008372 43.02		0
921008432 25.35		0
921008492 39.28		0
921008552 27.35		0
921008612 38.00		0
921008672 37.98		0
921008732 8.85		0
921008792 16.22		0
921008852 19.33		0
921008912 24.82		0
921008972 34.22		0
921009032 29.68		0
921009092 31.50		0
921009152 36.68		0
921009212 49.00		0
921009272 36.15		0
921009332 30.63		0
921009392 17.70		0
921009452 26.05		0
921009512 51.50		0
921009572 76.72		0
921009632 64.65		0
921009692 49.93		0
921009752 30.75		0
921009812 36.55		0
921009872 46.32		0
921009932 26.75		0
921009992 42.70		0
921010052 23.28		0
921010112 31.32		0
921010172 38.85		0
921010232 58.77		0
921010292 56.77		0
921010352 30.23		0
921010412 41.42		0
921010472 60.17		0
921010532 69.93		0
921010592 46.58		0
921010652 77.42		0
921010712 33.47		0
921010772 77.60		0
921010832 40.12		0
921010892 37.13		0
921010952 51.37		0
921011012 40.03		0
921011072 57.72		0
921011132 25.35		0
921011192 36.47		0
921011252 26.63		0
921011312 66.85		0
921011372 29.90		0
921011432 50.30		0
921011492 47.82		0
921011552 41.52		0
921011612 21.08		0
921011672 41.52		0
921011732 37.55		0
921011792 39.40		0
921011852 48.82		0
921011912 76.83		0
921011972 67.60		0
921012032 62.83		0
921012092 69.32		0
921012152 93.07		0
921012212 24.88		0
921012272 44.62		0
921012332 51.38		0
921012392 45.47		0
921012452 60.55		0
921012512 65.78		0
921012572 41.72		0
921012632 52.03		0
921012692 77.48		0
921012752 69.17		0
921012812 72.65		0
921012872 55.10		0
921012932 85.27		0
921012992 77.73		0
921013052 55.60		0
921013112 68.90		0
921013172 46.88		0
921013232 90.65		0
921013292 77.70		0
921013352 90.63		0
921013412 84.72		0
921013472 70.23		0
921013532 81.72		0
921013592 101.45		0
921013652 75.55		0
921013712 77.50		0
921013772 92.15		0
921013832 56.43		1
921013892 52.73		0
921013952 92.25		0
921014012 73.02		0
921014072 72.68		0
921014132 49.20		0
921014192 41.72		0
921014252 50.50		0
921014312 39.42		0
921014372 48.10		0
921014432 47.37		0
921014492 43.75		0
921014552 46.28		0
921014612 54.60		0
921014672 43.57		0
921014732 49.87		0
921014792 69.02		0
921014852 34.65		0
921014912 58.15		0
921014972 82.17		0
921015032 76.18		0
921015092 67.05		0
921015152 63.90		0
921015212 72.85		0
921015272 32.48		0
921015332 37.25		0
921015392 19.43		0
921015452 58.30		0
921015512 48.65		0
921015572 85.52		0
921015632 21.68		0
921015692 40.23		0
921015752 37.30		0
921015812 46.12		0
921015872 35.83		0
921015932 41.83		0
921015992 35.60		0
921016052 20.80		0
921016112 32.40		0
921016172 45.40		0
921016232 41.57		0
921016292 60.42		0
921016352 46.97		0
921016412 36.05		0
921016472 33.10		0
921016532 26.32		0
921016592 48.55		0
921016652 41.78		0
921016712 54.33		0
921016772 34.68		0
921016832 33.53		0
921016892 44.20		0
921016952 31.85		0
921017012 62.00		0
921017072 44.65		0
921017132 40.45		0
921017192 38.10		0
921017252 25.28		0
921017312 43.18		0
921017372 32.32		0
921017432 52.02		0
921017492 54.80		0
921017552 50.63		0
921017612 36.13		0
921017672 50.92		0
921017732 34.45		0
921017792 27.18		0
921017852 57.52		0
921017912 24.38		0
921017972 39.10		0
921018032 17.05		0
921018092 37.95		0
921018152 23.70		0
921018212 23.75		0
921018272 40.97		0
921018332 35.25		0
921018392 47.03		0
921018452 25.80		0
921018512 20.73		0
921018572 52.33		0
921018632 15.97		0
921018692 28.85		0
921018752 26.97		0
921018812 11.67		0
921018872 18.55		0
921018932 22.20		0
921018992 34.12		0
921019052 21.08		0
921019112 28.30		0
921019172 28.08		0
921019232 18.52		0
921019292 19.35		0
921019352 19.83		0
921019412 15.63		0
921019472 22.63		0
921019532 26.53		0
921019592 22.32		0
921019652 30.02		0
921019712 47.12		0
921019772 13.02		0
921019832 42.55		0
921019892 20.45		0
921019952 24.40		0
921020012 36.45		0
921020072 48.23		0
921020132 30.03		0
921020192 34.72		0
921020252 24.90		0
921020312 18.27		0
921020372 24.18		0
921020432 27.62		0
921020492 13.88		0
921020552 34.32		0
921020612 13.97		0
921020672 26.05		0
921020732 18.85		1
921020792 36.78		0
921020852 11.78		0
921020912 13.47		0
921020972 18.95		0
921021032 18.47		0
921021092 33.17		0
921021152 14.67		0
921021212 18.12		0
921021272 11.28		0
921021332 11.32		0
921021392 17.75		0
921021452 9.23		0
921021512 32.00		0
921021572 45.52		0
921021632 11.40		0
921021692 12.88		0
921021752 11.87		0
921021812 32.67		0
921021872 5.37		0
921021932 8.55		0
921021992 7.18		0
921022052 9.78		0
921022112 12.60		0
921022172 28.17		0
921022232 6.67		0
921022292 21.52		0
921022352 14.92		0
921022412 14.02		0
921022472 7.78		0
921022532 23.57		0
921022592 13.37		0
921022652 16.17		0
921022712 23.53		0
921022772 9.15		0
921022832 9.08		0
921022892 31.58		0
921022952 3.52		0
921023012 14.02		0
921023072 5.28		0
921023132 10.13		0
921023192 9.57		0
921023252 3.45		0
921023312 5.95		0
921023372 5.82		0
921023432 9.32		0
921023492 4.48		0
921023552 8.72		0
921023612 6.28		0
921023672 1.87		0
921023732 0.82		0
921023792 1.05		0
921023852 12.57		0
921023912 2.58		0
921023972 2.28		0
921024032 5.12		0
921024092 3.28		0
921024152 0.88		0
921024212 4.55		0
921024272 2.27		0
921024332 6.35		0
921024392 10.40		0
921024452 22.67		0
921024512 7.85		0
921024572 7.28		0
921024632 14.88		0
921024692 4.63		0
921024752 7.92		0
921024812 1.93		0
921024872 6.90		0
921024932 10.80		0
921024992 0.48		0
921025052 4.25		0
921025112 11.95		0
921025172 9.35		0
921025232 7.10		0
921025292 2.15		0
921025352 10.47		0
921025412 1.58		0
921025472 3.70		0
921025532 13.68		0
921025592 6.57		0
921025652 9.87		0
921025712 9.13		0
921025772 7.60		0
921025832 9.92		0
921025892 1.55		0
921025952 9.50		0
921026012 11.48		0
921026072 7.23		0
921026132 1.22		0
921026192 5.05		0
921026252 7.28		0
921026312 14.20		0
921026372 8.37		0
921026432 9.05		0
921026492 27.63		0
921026552 17.83		0
921026612 24.58		0
921026672 14.88		0
921026732 13.27		0
921026792 6.63		0
921026852 7.62		0
921026912 6.57		0
921026972 24.07		0
921027032 27.95		0
921027092 18.35		0
921027152 9.07		0
921027212 13.30		0
921027272 5.80		0
921027332 13.60		0
921027392 22.25		0
921027452 13.98		0
921027512 3.12		0
921027572 5.65		0
921027632 6.85		0
921027692 2.37		0
921027752 7.72		0
921027812 16.80		0
921027872 3.68		0
921027932 2.77		0
921027992 18.28		0
921028052 33.65		0
921028112 9.47		0
921028172 3.68		0
921028232 9.37		0
921028292 0.87		0
921028352 1.23		0
921028412 1.77		0
921028472 0.58		0
921028532 4.35		0
921028592 0.48		0
921028652 4.13		0
921028712 0.47		0
921028772 0.67		0
921028832 13.00		0
921028892 4.73		0
921028952 2.65		0
921029012 7.28		0
921029072 4.00		0
921029132 8.45		0
921029192 0.43		0
921029252 2.20		0
921029312 6.28		0
921029372 4.13		0
921029432 1.55		0
921029492 2.67		0
921029552 1.95		0
921029612 6.62		0
921029672 0.85		0
921029732 4.77		0
921029792 4.65		0
921029852 6.88		0
921029912 9.12		0
921029972 3.12		0
921030032 10.13		0
921030092 10.23		0
921030152 22.85		0
921030212 11.03		0
921030272 8.25		0
921030332 6.50		0
921030392 2.38		0
921030452 2.07		0
921030512 6.63		0
921030572 15.68		0
921030632 5.13		0
921030692 3.32		0
921030752 9.98		0
921030812 3.90		0
921030872 8.53		0
921030932 3.48		0
921030992 2.75		0
921031052 0.80		0
921031112 2.02		0
921031172 1.62		0
921031232 1.02		0
921031292 0.78		0
921031352 0.93		0
921031412 6.32		0
921031472 1.83		0
921031532 1.97		0
921031592 3.25		0
921031652 0.42		0
921031712 4.40		0
921031772 1.22		0
921031832 0.92		0
921031892 2.98		0
921031952 2.40		0
921032012 0.48		0
921032072 1.43		0
921032132 7.25		0
921032192 2.07		0
921032252 4.45		0
921032312 2.60		0
921032372 2.30		0
921032432 5.48		0
921032492 4.17		0
921032552 6.73		0
921032612 4.15		0
921032672 0.52		0
921032732 6.08		0
921032792 1.93		0
921032852 1.52		0
921032912 2.52		0
921032972 0.57		0
921033032 3.97		0
921033092 4.35		0
921033152 2.13		0
921033212 6.48		0
921033272 3.67		0
921033332 1.05		0
921033392 5.18		0
921033452 0.57		0
921033512 2.47		0
921033572 4.15		0
921033632 0.48		0
921033692 4.02		0
921033752 4.08		0
921033812 4.23		0
921033872 7.95		0
921033932 3.88		0
921033992 5.87		0
921034052 6.65		0
921034112 6.73		0
921034172 6.05		0
921034232 8.92		0
921034292 6.73		0
921034352 3.38		0
921034412 6.87		0
921034472 2.30		0
921034532 2.35		0
921034592 1.98		0
921034652 3.85		0
921034712 0.47		0
921034772 0.55		0
921034832 0.92		0
921034892 7.82		0
921034952 1.93		0
921035012 5.30		0
921035072 4.73		0
921035132 2.27		0
921035192 6.58		0
921035252 5.50		0
921035312 1.07		0
921035372 3.93		0
921035432 7.58		0
921035492 9.45		0
921035552 1.80		0
921035612 7.55		0
921035672 7.10		0
921035732 4.48		0
921035792 7.87		0
921035852 3.92		0
921035912 0.98		0
921035972 3.20		0
921036032 0.93		0
921036092 7.15		0
921036152 0.68		0
921036212 5.17		0
921036272 3.30		0
921036332 3.07		0
921036392 0.75		0
921036452 1.48		0
921036512 5.15		0
921036572 6.08		0
921036632 0.98		0
921036692 1.05		0
921036752 5.17		0
921036812 1.35		0
921036872 0.47		0
921036932 1.65		0
921036992 4.43		0
921037052 4.60		0
921037112 0.52		0
921037172 2.18		0
921037232 4.00		0
921037292 2.25		0
921037352 2.52		0
921037412 0.48		0
921037472 4.25		0
921037532 5.17		0
921037592 0.87		0
921037652 1.00		0
921037712 2.10		0
921037772 1.27		0
921037832 1.20		0
921037892 3.78		0
921037952 1.98		0
921038012 1.07		0
921038072 1.50		0
921038132 0.43		0
921038192 1.30		0
921038252 0.70		0
921038312 2.13		0
921038372 2.33		0
921038432 0.43		0
921038492 1.35		0
921038552 0.72		0
921038612 3.25		0
921038672 4.07		0
921038732 1.63		0
921038792 5.75		0
921038852 0.77		0
921038912 0.98		0
921038972 1.05		0
921039032 0.43		0
921039092 0.50		0
921039152 4.08		0
921039212 1.10		0
921039272 0.95		0
921039332 4.27		0
921039392 3.23		0
921039452 0.62		0
921039512 4.87		0
921039572 3.90		0
921039632 3.83		0
921039692 6.45		0
921039752 5.57		0
921039812 1.47		0
921039872 0.65		0
921039932 4.32		0
921039992 0.55		0
921040052 1.68		0
921040112 0.60		0
921040172 0.57		0
921040232 1.10		0
921040292 1.08		0
921040352 0.53		0
921040412 0.85		0
921040472 1.83		0
921040532 0.42		0
921040592 1.87		0
921040652 0.97		0
921040712 1.07		0
921040772 0.50		0
921040832 0.52		0
921040892 1.38		0
921040952 0.43		0
921041012 1.40		0
921041072 0.97		0
921041132 1.02		0
921041192 1.28		0
921041252 1.87		0
921041312 1.02		0
921041372 0.33		0
921041432 0.47		0
921041492 2.47		0
921041552 1.47		0
921041612 0.42		0
921041672 0.52		0
921041732 0.38		0
921041792 0.43		0
921041852 1.02		0
921041912 0.53		0
921041972 0.67		0
921042032 1.67		0
921042092 0.50		0
921042152 0.47		0
921042212 6.78		0
921042272 7.25		0
921042332 0.35		0
921042392 1.87		0
921042452 4.28		0
921042512 0.62		0
921042572 1.00		0
921042632 0.67		0
921042692 12.57		0
921042752 13.58		0
921042812 0.48		0
921042872 5.63		0
921042932 8.35		0
921042992 5.03		0
921043052 11.03		0
921043112 1.33		0
921043172 1.22		0
921043232 14.50		0
921043292 7.05		0
921043352 8.40		0
921043412 3.25		0
921043472 6.10		0
921043532 0.78		0
921043592 5.28		0
921043652 1.75		0
921043712 10.85		0
921043772 3.12		0
921043832 8.33		0
921043892 4.98		0
921043952 0.43		0
921044012 7.82		0
921044072 2.03		0
921044132 11.97		0
921044192 4.15		0
921044252 7.70		0
921044312 9.88		0
921044372 4.25		0
921044432 4.27		0
921044492 0.48		0
921044552 10.13		0
921044612 4.05		0
921044672 4.77		0
921044732 5.72		0
921044792 5.12		0
921044852 5.23		0
921044912 12.62		0
921044972 5.82		0
921045032 0.47		0
921045092 2.08		0
921045152 10.32		0
921045212 4.67		0
921045272 4.20		0
921045332 7.75		0
921045392 5.47		0
921045452 3.12		0
921045512 7.93		0
921045572 4.78		0
921045632 6.05		0
921045692 7.03		0
921045752 5.42		0
921045812 4.42		0
921045872 3.62		0
921045932 8.73		0
921045992 6.13		0
921046052 0.42		0
921046112 0.47		0
921046172 0.42		0
921046232 9.12		0
921046292 8.80		0
921046352 0.78		0
921046412 7.47		0
921046472 0.55		0
921046532 0.45		0
921046592 0.45		0
921046652 0.42		0
921046712 0.50		0
921046772 0.48		0
921046832 0.43		0
921046892 6.20		0
921046952 2.38		0
921047012 0.33		0
921047072 1.70		0
921047132 9.22		0
921047192 1.92		0
921047252 0.38		0
921047312 1.70		0
921047372 8.12		0
921047432 1.23		0
921047492 0.87		0
921047552 1.02		0
921047612 3.37		0
921047672 3.15		0
921047732 3.80		0
921047792 1.53		0
921047852 0.42		0
921047912 0.68		0
921047972 5.32		0
921048032 0.43		0
921048092 0.62		0
921048152 0.37		0
921048212 4.03		0
921048272 3.03		0
921048332 0.60		0
921048392 0.45		0
921048452 6.65		0
921048512 7.90		0
921048572 0.68		0
921048632 2.65		0
921048692 2.17		0
921048752 0.45		0
921048812 4.23		0
921048872 0.50		0
921048932 0.38		0
921048992 5.92		0
921049052 0.83		0
921049112 4.35		0
921049172 0.58		0
921049232 0.47		0
921049292 0.50		0
921049352 2.58		0
921049412 13.42		0
921049472 0.62		0
921049532 14.90		0
921049592 12.53		0
921049652 0.38		0
921049712 0.52		0
921049772 8.05		0
921049832 0.43		0
921049892 9.20		0
921049952 0.43		0
921050012 0.38		0
921050072 0.57		0
921050132 0.48		0
921050192 0.48		0
921050252 0.38		0
921050312 0.43		0
921050372 0.38		0
921050432 0.50		0
921050492 1.97		0
921050552 0.55		0
921050612 0.40		0
921050672 0.50		0
921050732 0.42		0
921050792 0.47		0
921050852 0.37		0
921050912 0.52		0
921050972 0.45		0
921051032 0.47		0
921051092 0.47		0
921051152 0.47		0
921051212 0.42		0
921051272 0.55		0
921051332 0.38		0
921051392 1.85		0
921051452 0.38		0
921051512 0.48		0
921051572 0.58		0
921051632 0.47		0
921051692 0.45		0
921051752 0.45		0
921051812 0.45		0
921051872 0.53		0
921051932 0.35		0
921051992 0.42		0
921052052 0.37		0
921052112 1.05		0
921052172 0.42		0
921052232 0.47		0
921052292 2.47		0
921052352 0.47		0
921052412 0.40		0
921052472 0.53		0
921052532 0.43		0
921052592 0.52		0
921052652 0.38		0
921052712 0.50		0
921052772 0.55		0
921052832 0.52		0
921052892 0.47		0
921052952 0.40		0
921053012 0.22		0
921070833 3.95		0
921070893 5.60		0
921070953 11.40		0
921071013 5.97		0
921071073 26.13		0
921071133 6.27		0
921071193 35.45		0
921071253 2.43		0
921071313 36.15		0
921071373 11.55		0
921071433 6.95		0
921071493 12.83		0
921071553 1.63		0
921071613 21.77		0
921071673 9.58		0
921071733 7.22		0
921071793 22.27		0
921071853 25.50		0
921071913 4.27		0
921071973 0.97		0
921072033 6.45		0
921072093 3.92		0
921072153 8.00		0
921072213 6.02		0
921072273 10.00		0
921072333 14.45		0
921072393 9.88		0
921072453 3.68		0
921072513 6.62		0
921072573 5.90		0
921072633 2.00		0
921072693 23.50		0
921072753 46.50		0
921072813 23.13		0
921072873 17.05		0
921072933 3.37		0
921072993 7.23		0
921073053 9.12		0
921073113 21.00		0
921073173 26.18		0
921073233 31.42		0
921073293 25.85		0
921073353 17.23		0
921073413 16.02		0
921073473 5.98		0
921073533 7.65		0
921073593 17.77		0
921073653 9.18		0
921073713 15.15		0
921073773 28.10		0
921073833 15.48		0
921073893 5.18		0
921073953 13.20		0
921074013 10.30		0
921074073 20.37		0
921074133 34.20		0
921074193 20.50		0
921074253 32.38		0
921074313 11.55		0
921074373 13.85		0
921074433 19.48		0
921074493 26.93		0
921074553 24.45		0
921074613 61.90		0
921074673 32.67		0
921074733 10.77		0
921074793 20.90		0
921074853 28.38		0
921074913 10.08		0
921074973 84.73		0
921075033 42.28		0
921075093 29.65		0
921075153 32.38		0
921075213 42.87		0
921075273 28.25		0
921075333 51.05		0
921075393 42.12		0
921075453 54.55		0
921075513 29.83		0
921075573 49.33		0
921075633 44.67		0
921075693 24.93		0
921075753 28.65		0
921075813 34.23		0
921075873 51.55		0
921075933 49.12		0
921075993 21.03		0
921076053 32.02		0
921076113 45.95		0
921076173 16.10		0
921076233 25.62		0
921076293 40.87		0
921076353 20.65		0
921076413 65.60		0
921076473 19.45		0
921076533 33.07		0
921076593 23.60		0
921076653 26.95		0
921076713 26.93		0
921076773 39.70		0
921076833 23.37		0
921076893 17.80		0
921076953 39.95		0
921077013 24.12		0
921077073 24.72		0
921077133 21.25		0
921077193 40.65		0
921077253 31.77		0
921077313 33.43		0
921077373 27.83		0
921077433 35.10		0
921077493 12.07		0
921077553 23.52		0
921077613 10.07		0
921077673 5.45		0
921077733 51.35		0
921077793 32.22		0
921077853 30.48		0
921077913 27.40		0
921077973 37.78		0
921078033 19.67		0
921078093 52.48		0
921078153 52.97		0
921078213 26.13		0
921078273 22.53		0
921078333 26.25		0
921078393 38.10		0
921078453 12.90		0
921078513 23.30		0
921078573 43.02		0
921078633 29.35		0
921078693 41.08		0
921078753 68.77		0
921078813 36.55		0
921078873 23.45		0
921078933 16.63		0
921078993 47.83		0
921079053 43.58		0
921079113 36.77		0
921079173 37.03		0
921079233 30.52		0
921079293 26.42		0
921079353 46.68		0
921079413 40.32		0
921079473 24.05		0
921079533 49.12		0
921079593 27.72		0
921079653 22.62		0
921079713 36.88		0
921079773 11.83		0
921079833 21.87		0
921079893 17.37		0
921079953 16.53		0
921080013 36.02		0
921080073 30.32		0
921080133 17.38		0
921080193 33.88		0
921080253 46.93		0
921080313 40.40		0
921080373 33.87		0
921080433 17.97		0
921080493 27.35		0
921080553 31.02		0
921080613 28.65		0
921080673 15.57		0
921080733 13.92		0
921080793 27.50		0
921080853 29.40		0
921080913 14.87		0
921080973 25.45		0
921081033 19.43		0
921081093 27.78		0
921081153 18.88		0
921081213 26.58		0
921081273 12.13		0
921081333 46.28		0
921081393 18.00		0
921081453 26.10		0
921081513 26.45		0
921081573 26.45		0
921081633 19.03		0
921081693 34.87		0
921081753 13.60		0
921081813 22.35		0
921081873 22.87		0
921081933 11.47		0
921081993 12.87		0
921082053 12.07		0
921082113 20.17		0
921082173 12.63		0
921082233 4.13		0
921082293 11.58		0
921082353 28.25		0
921082413 63.78		0
921082473 42.23		0
921082533 28.12		0
921082593 18.77		0
921082653 33.88		0
921082713 16.90		0
921082773 29.02		0
921082833 38.70		0
921082893 37.13		0
921082953 43.32		0
921083013 57.47		0
921083073 45.15		0
921083133 41.38		0
921083193 44.78		0
921083253 26.33		0
921083313 31.85		0
921083373 16.87		0
921083433 22.07		0
921083493 34.92		0
921083553 29.37		0
921083613 17.77		0
921083673 36.82		0
921083733 25.05		0
921083793 25.33		0
921083853 35.08		0
921083913 57.33		0
921083973 31.28		0
921084033 20.67		0
921084093 31.40		0
921084153 31.83		0
921084213 42.30		0
921084273 33.18		0
921084333 34.77		0
921084393 25.67		0
921084453 38.42		0
921084513 37.53		0
921084573 21.20		0
921084633 22.52		0
921084693 29.37		0
921084753 17.75		0
921084813 32.13		0
921084873 22.23		0
921084933 37.83		0
921084993 56.48		0
921085053 44.20		0
921085113 35.22		0
921085173 14.42		0
921085233 16.57		0
921085293 20.00		1
921085353 402.73		0
921085413 43.70		0
921085473 48.75		0
921085533 34.42		0
921085593 17.78		0
921085653 26.05		0
921085713 26.25		0
921085773 26.55		0
921085833 28.47		0
921085893 16.88		0
921085953 44.52		0
921086013 37.70		0
921086073 28.80		0
921086133 24.18		0
921086193 28.03		0
921086253 22.92		0
921086313 21.22		0
921086373 27.58		0
921086433 18.22		0
921086493 20.25		0
921086553 28.60		0
921086613 24.22		0
921086673 55.72		0
921086733 21.30		0
921086793 16.08		0
921086853 23.07		0
921086913 46.62		0
921086973 25.40		0
921087033 23.18		0
921087093 26.12		0
921087153 28.47		0
921087213 24.92		0
921087273 32.73		0
921087333 23.05		0
921087393 18.63		0
921087453 17.20		0
921087513 13.23		0
921087573 31.38		0
921087633 31.32		0
921087693 13.12		0
921087753 32.83		0
921087813 44.67		0
921087873 19.75		0
921087933 45.92		0
921087993 26.87		0
921088053 25.37		0
921088113 31.37		0
921088173 34.78		0
921088233 16.70		0
921088293 28.78		0
921088353 20.07		0
921088413 17.12		0
921088473 9.37		0
921088533 12.12		0
921088593 8.63		0
921088653 9.20		0
921088713 6.63		0
921088773 16.08		0
921088833 17.73		0
921088893 17.43		0
921088953 13.82		0
921089013 13.87		0
921089073 15.85		0
921089133 23.32		0
921089193 19.07		0
921089253 33.70		0
921089313 16.33		0
921089373 19.60		0
921089433 18.57		0
921089493 20.38		0
921089553 16.70		0
921089613 15.03		0
921089673 18.82		0
921089733 25.90		0
921089793 30.23		0
921089853 18.58		0
921089913 21.52		0
921089973 30.52		0
921090033 21.00		0
921090093 22.73		0
921090153 27.85		0
921090213 17.30		0
921090273 21.87		0
921090333 21.30		0
921090393 40.68		0
921090453 50.93		0
921090513 12.42		0
921090573 17.77		0
921090633 23.47		0
